BANNER_ID,_CUSTOMER1_FISCHER_GROUPS_BY_USER.GROUP_EMAIL,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
A00000494,null,ALUM
B00188480,"bannerusers,depts-cont-staff,bannerusers,depts-cont-staff",ALUM
B00188481,null,ALUM
B00368092,null,ALUM
A00335418,null,ALUM
B00404271,null,ALUM
A00023140,null,ALUM
B00249959,null,ALUM
B00212682,null,ALUM
B00442532,null,ALUM
B00151187,null,ALUM
B00430549,null,ALUM
A00000487,null,ALUM
A00000485,null,ALUM
A00023144,null,ALUM
B00428242,null,ALUM
B00262922,null,ALUM
B00274905,null,ALUM
B00896087,null,ALUM
B00225972,null,ALUM
B00223310,null,ALUM
A00086716,null,ALUM
B00467842,null,ALUM
B00223316,null,ALUM
B00274902,null,ALUM
A00275254,null,ALUM
A00000492,null,ALUM
B00262928,null,ALUM
A00000491,null,ALUM
B00210035,null,ALUM
A00000478,null,ALUM
B00199114,null,ALUM
B00189791,null,ALUM
A00299213,null,ALUM
B00188454,null,ALUM
B00884070,null,ALUM
B00188457,null,ALUM
B00467818,null,ALUM
B00884078,null,ALUM
A00000468,null,ALUM
B00393037,null,ALUM
A00050761,null,ALUM
B00033906,null,ALUM
B00199103,null,ALUM
B00211357,null,ALUM
B00428264,null,ALUM
B00429595,null,ALUM
B00235309,null,ALUM
A00275280,null,ALUM
A00000469,null,ALUM
B00250930,null,ALUM
B00249942,null,ALUM
B00188461,null,ALUM
B00249944,null,ALUM
B00188463,null,ALUM
B00187133,null,ALUM
B00225997,null,ALUM
A00000471,null,ALUM
A00074719,null,ALUM
A00408922,null,ALUM
B00211388,null,ALUM
B00235356,null,ALUM
B00260317,null,ALUM
B00261646,null,ALUM
B00332094,depts-lib-staff,null
B00175129,null,ALUM
B00896031,null,ALUM
B00190753,null,ALUM
B00896028,null,ALUM
B00236690,null,ALUM
B00404230,null,ALUM
B00210064,null,ALUM
B00234031,null,ALUM
B00406895,null,ALUM
B00235363,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00008906,null,ALUM
A00397718,null,ALUM
B00008900,null,ALUM
B00224694,null,ALUM
B00223363,null,ALUM
B00247354,null,ALUM
B00223357,null,ALUM
B00235370,"depts-ir-staff,bannerusers,depts-ir-staff,bannerusers",ALUM
B00165787,null,ALUM
A00407611,null,ALUM
B00236663,null,ALUM
B00431868,null,ALUM
A00287276,null,ALUM
B00236667,null,ALUM
B00082904,null,ALUM
B00273609,null,ALUM
B00430530,null,ALUM
B00249981,null,ALUM
B00007602,null,ALUM
B00872081,null,ALUM
B00247311,null,ALUM
B00247313,null,ALUM
A00287284,null,ALUM
B00261628,null,ALUM
B00189748,null,ALUM
B00443844,null,ALUM
B00236677,null,ALUM
B00236674,null,ALUM
B00151164,null,ALUM
B00235348,null,ALUM
B00234019,null,ALUM
B00261613,null,ALUM
A00035110,null,ALUM
B00455804,null,ALUM
B00872073,null,ALUM
B00163145,null,ALUM
B00189753,null,ALUM
B00188424,null,ALUM
B00332055,null,ALUM
B00405595,null,ALUM
B00188425,null,ALUM
A00287291,null,ALUM
B00188427,null,ALUM
A00000413,null,ALUM
B00371659,depts-aper-staff,null
A00000411,null,ALUM
B00344037,null,ALUM
B00873350,depts-cf-staff,null
A00001746,null,ALUM
B00139467,null,ALUM
A00001745,null,ALUM
B00384966,null,ALUM
B00441289,null,ALUM
B00139475,null,ALUM
B00874678,null,ALUM
B00225901,null,ALUM
B00874676,null,ALUM
B00384964,null,ALUM
B00490212,depts-trio-staff,null
B00368012,null,ALUM
B00369343,null,ALUM
B00141784,null,ALUM
A00000402,null,ALUM
B00371645,null,ALUM
A00457902,null,ALUM
A00407624,null,ALUM
B00081609,null,ALUM
A00407621,null,ALUM
B00371643,null,ALUM
B00835066,null,ALUM
B00372970,null,ALUM
B00151104,null,ALUM
B00490209,depts-mktg-staff,null
B00384956,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",ALUM
A00037702,null,ALUM
B00384957,null,ALUM
B00201942,null,ALUM
A00419630,null,ALUM
B00525417,null,ALUM
B00188404,depts-cpsy-staff,null
B00152462,null,ALUM
B00152461,null,ALUM
B00093601,null,ALUM
B00835058,null,ALUM
B00453256,"depts-uga-staff,bannerusers,depts-uga-staff,bannerusers",null
B00356041,null,ALUM
B00081616,null,ALUM
B00356040,null,ALUM
B00081618,null,ALUM
B00491528,depts-trio-staff,null
B00212617,null,ALUM
B00491526,"depts-uga-staff,bannerusers,depts-uga-staff,bannerusers",null
B00201951,null,ALUM
B00384987,null,ALUM
B00200625,null,ALUM
A00001711,null,ALUM
B00152454,null,ALUM
B00152452,null,ALUM
A00373747,null,ALUM
B00370335,null,ALUM
A00419609,null,ALUM
B00082959,null,ALUM
B00872032,null,ALUM
B00872030,null,ALUM
B00357387,null,ALUM
B00357386,null,ALUM
B00212604,null,ALUM
A00419607,null,ALUM
B00384973,null,ALUM
B00225911,depts-tac-fac,null
B00465246,null,ALUM
B00860051,depts-educ-fac,ALUM
B00079306,null,ALUM
A00000457,null,ALUM
A00287213,null,ALUM
B00886626,null,ALUM
B00394334,null,ALUM
A00287215,null,ALUM
B00478537,null,ALUM
A00000453,null,ALUM
A00432630,null,ALUM
B00211304,null,ALUM
A00000452,null,ALUM
A00372405,null,ALUM
A00000451,null,ALUM
B00478534,null,ALUM
B00165719,null,ALUM
B00093620,null,ALUM
B00428273,null,ALUM
B00250904,null,ALUM
B00465220,null,ALUM
B00394330,depts-educ-fac,null
A00000458,null,ALUM
A00012436,null,ALUM
B00791889,null,ALUM
A00385713,null,ALUM
B00139430,null,ALUM
B00492833,depts-psaf-staff,null
B00849689,"depts-csch-staff,depts-educ-fac,depts-csch-staff,depts-educ-fac",ALUM
B00138100,null,ALUM
B00465211,null,ALUM
B00079315,null,ALUM
B00849687,null,ALUM
B00382349,null,ALUM
B00383677,null,ALUM
B00224612,null,ALUM
B00849685,depts-educ-fac,ALUM
A00000460,null,ALUM
B00344085,null,ALUM
B00383672,null,ALUM
B00849682,null,ALUM
B00383674,depts-aper-staff,null
B00079317,null,ALUM
B00165714,null,ALUM
B00849681,null,ALUM
B00344083,null,ALUM
B00381010,null,ALUM
B00344084,null,ALUM
A00275229,null,ALUM
A00432623,null,ALUM
A00432624,null,ALUM
A00001773,null,ALUM
A00001772,"depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff,depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff",ALUM
A00406331,null,ALUM
A00000440,null,ALUM
B00428286,null,ALUM
A00001770,null,ALUM
B00236613,null,ALUM
B00466561,null,ALUM
B00236616,"depts-csch-fac,depts-csch-staff,depts-csch-fac,depts-csch-staff",ALUM
B00465231,null,ALUM
A00000449,null,ALUM
B00250918,null,ALUM
B00079322,null,ALUM
A00421986,null,ALUM
A00421985,null,ALUM
B00079325,null,ALUM
B00849699,null,ALUM
B00381008,null,ALUM
B00381007,null,ALUM
B00381006,null,ALUM
B00383661,null,ALUM
B00225937,null,ALUM
A00252594,null,ALUM
B00442564,null,ALUM
A00418342,null,ALUM
B00849692,null,ALUM
B00369376,null,ALUM
B00849691,null,ALUM
B00849690,null,ALUM
B00875959,null,ALUM
B00850678,null,ALUM
A00289853,null,ALUM
A00001764,null,ALUM
A00001763,null,ALUM
B00066021,null,ALUM
B00850691,null,ALUM
B00850690,"depts-eng-staff,depts-let-staff,depts-eng-staff,depts-let-staff",ALUM
B00395649,null,ALUM
A00001760,null,ALUM
B00066025,null,ALUM
B00873330,null,ALUM
B00138118,null,ALUM
A00001769,null,ALUM
B00370380,null,ALUM
B00381037,null,ALUM
B00873328,null,ALUM
B00873326,null,ALUM
B00082980,null,ALUM
B00200661,null,ALUM
B00383698,null,ALUM
B00862681,null,ALUM
B00381039,null,ALUM
B00082981,null,ALUM
B00200662,null,ALUM
B00790574,null,ALUM
B00212660,null,ALUM
B00223307,null,ALUM
B00848370,null,ALUM
B00164401,null,ALUM
A00373700,null,ALUM
A00000423,null,ALUM
A00001754,null,ALUM
A00001753,null,ALUM
A00000421,null,ALUM
A00025701,null,ALUM
A00001750,null,ALUM
B00370377,null,ALUM
B00454552,null,ALUM
B00066036,null,ALUM
B00092300,null,ALUM
B00093631,null,ALUM
B00394322,null,ALUM
B00860009,null,ALUM
B00200672,null,ALUM
B00079346,null,ALUM
B00093637,null,ALUM
B00850694,null,ALUM
B00369399,null,ALUM
B00381022,null,ALUM
A00445916,null,ALUM
B00319115,null,ALUM
B00489192,"depts-mcs-staff,depts-nsm-staff,bannerusers,depts-chph-staff,depts-mcs-staff,depts-nsm-staff,bannerusers,depts-chph-staff",null
B00489191,"depts-bus-fac,depts-bus-staff,depts-bus-fac,depts-bus-staff",null
B00319113,null,ALUM
A00420570,null,ALUM
B00862731,null,ALUM
B00728095,null,ALUM
A00468502,null,ALUM
B00548138,null,ALUM
B00850747,null,ALUM
B00297597,null,ALUM
A00420567,null,ALUM
A00418255,null,ALUM
B00141823,null,ALUM
A00445864,null,ALUM
B00092339,null,ALUM
B00066052,null,ALUM
B00850744,null,ALUM
B00066056,null,ALUM
B00321421,null,ALUM
B00310790,null,ALUM
B00092322,null,ALUM
B00319120,null,ALUM
A00444530,null,ALUM
B00080358,null,ALUM
B00489188,"bannerusers,depts-cevt-staff,depts-conf-staff,bannerusers,depts-cevt-staff,depts-conf-staff",null
B00139514,null,ALUM
A00096068,null,ALUM
B00788299,null,ALUM
A00444525,null,ALUM
B00847115,"bannerusers,depts-aper-staff,bannerusers,depts-aper-staff",ALUM
A00444526,null,ALUM
B00847113,null,ALUM
B00080351,null,ALUM
B00310782,null,ALUM
B00092327,null,ALUM
B00310785,null,ALUM
A00418261,null,ALUM
B00850755,null,ALUM
A00481500,null,ALUM
A00445850,null,ALUM
A00433869,null,ALUM
B00850769,null,ALUM
B00847129,null,ALUM
A00444516,null,ALUM
B00548111,depts-educ-fac,null
B00334720,null,ALUM
A00444510,null,ALUM
B00847122,null,ALUM
B00848454,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
A00420541,null,ALUM
A00445842,null,ALUM
A00470842,null,ALUM
B00066070,null,ALUM
A00084068,"depts-vpft-staff,bannerusers,depts-vpft-staff,bannerusers",ALUM
A00420549,null,ALUM
B00044585,null,ALUM
A00455224,null,ALUM
B00344107,null,ALUM
A00406277,null,ALUM
B00092346,null,ALUM
B00139539,null,ALUM
A00096042,null,ALUM
A00097373,null,ALUM
A00406274,null,ALUM
A00467211,null,ALUM
B00549433,null,ALUM
A00467210,"depts-trio-staff,bannerusers,depts-trio-staff,bannerusers",ALUM
A00445835,null,ALUM
B00141853,null,ALUM
B00080374,null,ALUM
A00444501,null,ALUM
B00490142,depts-trio-staff,null
B00836408,null,ALUM
A00444507,null,ALUM
A00445837,null,ALUM
B00066082,null,ALUM
B00310765,null,ALUM
A00457890,null,ALUM
A00418290,null,ALUM
A00001707,null,ALUM
A00097362,null,ALUM
B00383716,null,ALUM
B00489154,"depts-nsm-fac,depts-psyc-fac,depts-nsm-fac,depts-psyc-fac",null
B00383712,null,ALUM
B00080387,null,ALUM
B00298881,null,ALUM
A00444577,null,ALUM
A00060072,null,ALUM
B00395708,null,ALUM
B00080381,null,ALUM
A00418291,null,ALUM
A00097358,null,ALUM
A00372478,null,ALUM
B00835145,null,ALUM
B00622513,null,ALUM
A00097351,null,ALUM
A00253846,null,ALUM
B00357438,null,ALUM
B00298891,null,ALUM
B00492785,depts-tac-staff,null
B00383700,null,ALUM
B00080390,null,ALUM
B00395717,null,ALUM
A00085385,null,ALUM
A00384455,null,ALUM
B00092397,null,ALUM
B00043223,null,ALUM
A00098679,null,ALUM
A00431244,null,ALUM
B00358781,null,ALUM
A00470808,null,ALUM
B00489132,null,ALUM
B00850725,null,ALUM
B00358779,null,ALUM
B00850726,null,ALUM
B00297573,null,ALUM
A00443225,null,ALUM
B00490110,null,ALUM
A00085355,null,ALUM
B00092387,null,ALUM
B00621201,null,ALUM
B00850736,null,ALUM
B00383724,null,ALUM
B00297586,null,ALUM
A00470814,null,ALUM
B00383726,depts-educ-staff,ALUM
B00490106,null,ALUM
B00548143,null,ALUM
A00060084,null,ALUM
B00453194,null,ALUM
B00621210,null,ALUM
B00453192,null,ALUM
B00850734,null,ALUM
B00622547,null,ALUM
B00091086,null,ALUM
B00259240,null,ALUM
B00621214,null,ALUM
B00728011,null,ALUM
A00467263,null,ALUM
A00396417,null,ALUM
B00223297,null,ALUM
A00443293,null,ALUM
A00481562,null,ALUM
B00007588,null,ALUM
B00274874,null,ALUM
B00274879,null,ALUM
B00007594,null,ALUM
B00333498,null,ALUM
B00406850,null,ALUM
B00259235,null,ALUM
B00728008,null,ALUM
B00260222,null,ALUM
B00405527,null,ALUM
B00585147,null,ALUM
B00260227,null,ALUM
B00332163,null,ALUM
B00623894,null,ALUM
A00086671,null,ALUM
B00622561,null,ALUM
B00623890,null,ALUM
B00235295,null,ALUM
A00060020,null,ALUM
B00235297,null,ALUM
B00404205,null,ALUM
B00199199,null,ALUM
B00261543,null,ALUM
B00406868,null,ALUM
A00396432,null,ALUM
A00097306,null,ALUM
A00481582,null,ALUM
B00333481,null,ALUM
B00333484,null,ALUM
A00098631,null,ALUM
B00273522,null,ALUM
B00250886,null,ALUM
B00849702,null,ALUM
B00273524,null,ALUM
A00086644,null,ALUM
B00332149,null,ALUM
A00202269,null,ALUM
A00443268,null,ALUM
B00332145,null,ALUM
B00235263,null,ALUM
B00405542,null,ALUM
B00235262,null,ALUM
B00296203,null,ALUM
B00250880,null,ALUM
B00405547,null,ALUM
B00284233,null,ALUM
A00395115,null,ALUM
A00074675,null,ALUM
B00018251,null,ALUM
A00099958,null,ALUM
B00431817,null,ALUM
B00728027,null,ALUM
B00274849,null,ALUM
B00274842,null,ALUM
B00250896,null,ALUM
B00274843,null,ALUM
B00274846,null,ALUM
B00274848,null,ALUM
B00406881,null,ALUM
A00396457,null,ALUM
A00395126,null,ALUM
A00481523,null,ALUM
B00199177,null,ALUM
B00836401,null,ALUM
A00024386,null,ALUM
A00457897,null,ALUM
B00259280,null,ALUM
B00007553,null,ALUM
B00007551,null,ALUM
A00061328,null,ALUM
B00334785,null,ALUM
B00187186,null,ALUM
A00086625,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00622595,null,ALUM
B00622597,null,ALUM
B00307174,null,ALUM
B00260267,null,ALUM
B00322798,null,ALUM
A00481510,null,ALUM
B00621269,null,ALUM
B00260263,null,ALUM
B00008864,null,ALUM
A00456586,null,ALUM
B00621270,null,ALUM
A00023071,null,ALUM
A00479202,null,ALUM
A00456587,null,ALUM
B00018220,null,ALUM
A00099924,null,ALUM
B00720992,null,ALUM
B00020505,null,ALUM
B00008898,null,ALUM
B00332104,null,ALUM
A00467237,null,ALUM
B00334768,null,ALUM
A00035056,null,ALUM
B00334764,null,ALUM
A00086604,null,ALUM
B00033815,null,ALUM
B00033813,null,ALUM
B00274895,null,ALUM
B00406831,null,ALUM
B00346725,null,ALUM
A00480202,null,ALUM
A00023089,null,ALUM
B00704036,null,ALUM
A00481530,null,ALUM
B00490186,"depts-uga-staff,bannerusers,depts-uga-staff,bannerusers",null
A00087940,null,ALUM
B00274882,null,ALUM
A00000379,null,ALUM
B00429686,null,ALUM
B00429685,null,ALUM
B00394498,null,ALUM
B00250829,null,ALUM
B00442659,null,ALUM
B00467954,null,ALUM
B00164387,null,ALUM
B00200567,null,ALUM
B00250822,"depts-fa-fac,depts-fa-staff,depts-dnc-fac,depts-dnc-staff,depts-fa-fac,depts-fa-staff,depts-dnc-fac,depts-dnc-staff",ALUM
B00416372,null,ALUM
B00176380,null,ALUM
B00441329,null,ALUM
A00000368,null,ALUM
A00001699,null,ALUM
A00051956,null,ALUM
B00479932,null,ALUM
A00024353,null,ALUM
B00453322,null,ALUM
A00001694,null,ALUM
B00211214,null,ALUM
A00001693,null,ALUM
B00006404,null,ALUM
A00037673,null,ALUM
B00430664,null,ALUM
B00465303,"depts-govt-fac,depts-sosc-fac,depts-govt-fac,depts-sosc-fac",null
B00718605,depts-educ-fac,null
B00163047,null,ALUM
B00225851,null,ALUM
B00188369,null,ALUM
B00621198,null,ALUM
A00000371,null,ALUM
B00621197,null,ALUM
A00000370,null,ALUM
B00236540,null,ALUM
B00621193,null,ALUM
B00176355,null,ALUM
B00176356,null,ALUM
A00000354,null,ALUM
A00001685,null,ALUM
A00001684,null,ALUM
B00212575,null,ALUM
B00212576,null,ALUM
B00393141,null,ALUM
B00455959,"depts-psaf-staff,bannerusers,depts-psaf-staff,bannerusers",null
B00224561,null,ALUM
B00225890,depts-cf-staff,null
A00011006,null,ALUM
B00415069,null,ALUM
B00187004,null,ALUM
B00188336,null,ALUM
B00189663,null,ALUM
B00250800,null,ALUM
B00415063,null,ALUM
B00415061,null,ALUM
B00189669,null,ALUM
B00211250,null,ALUM
B00453303,null,ALUM
B00177698,null,ALUM
B00236511,null,ALUM
A00000344,null,ALUM
B00394489,null,ALUM
B00453302,null,ALUM
A00000343,null,ALUM
B00176362,null,ALUM
B00237847,null,ALUM
B00177693,null,ALUM
B00163070,null,ALUM
B00430683,null,ALUM
B00006424,null,ALUM
B00224551,null,ALUM
B00176369,"depts-mcs-fac,depts-nsm-fac,depts-mcs-fac,depts-nsm-fac",null
B00718618,null,ALUM
A00001679,null,ALUM
B00006431,null,ALUM
B00224544,null,ALUM
B00163066,null,ALUM
B00441334,null,ALUM
A00035023,null,ALUM
B00415079,null,ALUM
B00163064,null,ALUM
B00415077,null,ALUM
B00163062,null,ALUM
B00163063,null,ALUM
B00403095,null,ALUM
B00415074,null,ALUM
A00001680,null,ALUM
B00187017,null,ALUM
B00187018,null,ALUM
B00151033,null,ALUM
A00398916,null,ALUM
B00250869,null,ALUM
B00431962,null,ALUM
B00250863,null,ALUM
B00165674,null,ALUM
B00789600,null,ALUM
A00481490,null,ALUM
B00896146,null,ALUM
B00139396,null,ALUM
A00012396,null,ALUM
B00403021,null,ALUM
B00682120,null,ALUM
B00403023,null,ALUM
A00037617,null,ALUM
B00211272,null,ALUM
B00884172,null,ALUM
B00176344,null,ALUM
B00176340,null,ALUM
A00025642,null,ALUM
B00274827,null,ALUM
B00153683,null,ALUM
B00430620,null,ALUM
B00248554,null,ALUM
B00188324,null,ALUM
B00224564,null,ALUM
B00166992,null,ALUM
B00405695,null,ALUM
B00405697,null,ALUM
B00430657,null,ALUM
B00177642,null,ALUM
A00000398,null,ALUM
A00000395,null,ALUM
B00896132,depts-tac-staff,ALUM
B00274816,null,ALUM
B00177648,null,ALUM
B00393186,null,ALUM
B00165697,null,ALUM
B00189623,null,ALUM
B00138086,null,ALUM
B00415022,depts-trio-staff,null
B00138084,null,ALUM
B00403044,null,ALUM
B00236551,null,ALUM
B00236550,null,ALUM
B00430646,null,ALUM
B00431979,null,ALUM
B00429676,null,ALUM
A00481492,null,ALUM
B00791959,null,ALUM
B00789641,null,ALUM
B00247205,depts-educ-fac,ALUM
B00791951,null,ALUM
B00250854,null,ALUM
A00000394,null,ALUM
A00479184,null,ALUM
A00000391,null,ALUM
A00000390,null,ALUM
B00884160,null,ALUM
B00188305,null,ALUM
B00188307,null,ALUM
A00001622,null,ALUM
A00373659,null,ALUM
B00465382,null,ALUM
A00001628,null,ALUM
A00001626,null,ALUM
B00309827,null,ALUM
B00492999,depts-trio-staff,null
B00492997,depts-tac-staff,null
B00165630,null,ALUM
B00492998,depts-trio-staff,null
A00275302,null,ALUM
B00358796,null,ALUM
B00492996,depts-tac-staff,null
B00368134,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
B00165634,null,ALUM
A00275306,null,ALUM
B00357482,null,ALUM
B00896120,null,ALUM
A00001617,null,ALUM
B00082817,null,ALUM
A00287305,null,ALUM
B00191934,null,ALUM
B00177634,null,ALUM
B00191932,null,ALUM
A00373642,null,ALUM
B00383744,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",null
A00408827,null,ALUM
B00201826,null,ALUM
B00885433,null,ALUM
B00213829,null,ALUM
B00151019,null,ALUM
B00082823,null,ALUM
B00082825,null,ALUM
B00177601,null,ALUM
B00178932,null,ALUM
B00164322,null,ALUM
B00492975,"depts-mcam-staff,bannerusers,depts-mcam-staff,bannerusers",null
B00490316,"depts-mctr-staff,bannerusers,depts-mctr-staff,bannerusers",null
B00382444,null,ALUM
B00464029,null,ALUM
B00140358,depts-educ-fac,ALUM
A00386945,null,ALUM
B00082820,null,ALUM
B00492974,"bannerusers,depts-cont-staff,bannerusers,depts-cont-staff",null
B00200508,null,ALUM
A00348680,null,ALUM
A00290930,null,ALUM
A00025625,null,ALUM
B00368136,"depts-nsm-fac,bannerusers,depts-bio-fac,depts-nsm-fac,bannerusers,depts-bio-fac",null
A00025624,null,ALUM
A00026954,null,ALUM
B00153669,null,ALUM
B00860167,null,ALUM
B00465372,null,ALUM
B00836492,null,ALUM
A00457808,null,ALUM
A00385602,null,ALUM
B00489311,"depts-osl-staff,bannerusers,depts-osl-staff,bannerusers",null
B00382439,null,ALUM
A00386939,null,ALUM
B00791992,null,ALUM
B00138050,null,ALUM
B00382430,null,ALUM
A00347367,null,ALUM
B00791990,null,ALUM
A00001667,null,ALUM
A00002999,null,ALUM
B00454689,null,ALUM
A00406225,null,ALUM
A00000333,null,ALUM
B00454687,null,ALUM
A00373616,null,ALUM
A00000330,null,ALUM
B00850792,null,ALUM
B00441372,null,ALUM
B00394454,null,ALUM
A00373610,null,ALUM
B00491623,depts-prov-staff,null
B00200523,null,ALUM
B00139310,null,ALUM
B00491621,depts-educ-staff,null
B00368170,null,ALUM
A00001670,null,ALUM
B00383794,null,ALUM
B00415082,null,ALUM
B00368177,null,ALUM
B00464009,null,ALUM
B00093509,null,ALUM
B00142950,null,ALUM
A00000325,null,ALUM
B00859139,null,ALUM
A00406214,null,ALUM
A00407545,null,ALUM
A00000323,null,ALUM
B00212503,null,ALUM
B00213834,null,ALUM
B00081529,null,ALUM
B00082859,null,ALUM
B00465351,null,ALUM
B00139315,null,ALUM
A00000328,null,ALUM
A00000327,null,ALUM
B00492947,depts-osl-staff,null
A00000326,null,ALUM
B00139314,null,ALUM
A00420535,null,ALUM
B00464015,null,ALUM
B00079201,null,ALUM
B00141635,null,ALUM
B00382458,null,ALUM
B00054089,null,ALUM
B00368160,null,ALUM
A00012308,null,ALUM
A00014967,null,ALUM
A00406209,null,ALUM
A00001645,null,ALUM
B00453336,null,ALUM
B00152300,null,ALUM
A00000313,null,ALUM
A00001644,null,ALUM
A00000311,null,ALUM
A00000310,null,ALUM
B00454664,null,ALUM
B00093522,null,ALUM
B00441392,bannerusers,null
B00427084,null,ALUM
B00054082,null,ALUM
B00453339,null,ALUM
B00466642,null,ALUM
A00274033,null,ALUM
B00054078,null,ALUM
A00420507,null,ALUM
B00200547,null,ALUM
A00000303,null,ALUM
A00001634,null,ALUM
A00287323,null,ALUM
B00859157,null,ALUM
B00093512,null,ALUM
A00000309,null,ALUM
A00001638,null,ALUM
B00492927,depts-cont-staff,null
A00001636,null,ALUM
B00080211,null,ALUM
B00080212,null,ALUM
B00368181,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",null
B00872101,null,ALUM
B00368182,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
A00274028,null,ALUM
B00321554,null,ALUM
A00433766,null,ALUM
A00456400,null,ALUM
A00433762,null,ALUM
B00079231,null,ALUM
A00431110,null,ALUM
A00456410,null,ALUM
A00456413,null,ALUM
A00433753,null,ALUM
B00322872,null,ALUM
A00408796,null,ALUM
B00054051,null,ALUM
B00082899,null,ALUM
B00885506,null,ALUM
A00420459,null,ALUM
B00081565,null,ALUM
B00308597,depts-mcc-staff,null
B00308591,null,ALUM
B00093537,null,ALUM
B00371830,null,ALUM
B00489295,depts-tac-staff,null
B00139408,null,ALUM
B00259180,null,ALUM
A00098594,null,ALUM
B00489299,depts-csch-staff,null
B00081579,null,ALUM
B00079263,null,ALUM
B00139404,null,ALUM
B00081576,null,ALUM
A00469733,null,ALUM
A00203632,null,ALUM
B00031394,null,ALUM
A00420422,null,ALUM
B00260168,null,ALUM
B00260167,null,ALUM
B00092223,null,ALUM
B00742276,null,ALUM
B00296183,null,ALUM
B00080259,null,ALUM
A00420437,null,ALUM
A00421767,null,ALUM
A00384351,null,ALUM
B00848584,null,ALUM
B00346893,null,ALUM
B00356208,null,ALUM
B00333507,null,ALUM
B00017077,null,ALUM
B00043366,null,ALUM
B00043360,null,ALUM
B00383837,null,ALUM
B00080267,null,ALUM
B00030046,null,ALUM
B00491588,depts-cevt-staff,null
B00383831,null,ALUM
A00086583,null,ALUM
B00054016,null,ALUM
A00086584,null,ALUM
A00289920,null,ALUM
A00373688,null,ALUM
B00093578,null,ALUM
B00489260,depts-cf-staff,null
A00406175,null,ALUM
B00357561,null,ALUM
A00099895,null,ALUM
B00849855,null,ALUM
B00030056,null,ALUM
B00849854,null,ALUM
B00849853,depts-educ-staff,ALUM
B00005083,null,ALUM
B00296119,null,ALUM
B00394507,null,ALUM
B00491571,depts-tac-staff,null
A00290914,null,ALUM
A00099889,null,ALUM
A00099887,null,ALUM
A00372348,null,ALUM
B00322824,null,ALUM
B00849858,null,ALUM
B00310833,"depts-mgmt-fac,depts-sosc-fac,depts-bus-fac,depts-econ-fac,depts-mgmt-fac,depts-sosc-fac,depts-bus-fac,depts-econ-fac",null
B00079299,null,ALUM
B00080288,null,ALUM
B00847205,null,ALUM
B00849868,null,ALUM
B00849866,null,ALUM
A00087897,null,ALUM
B00310838,null,ALUM
B00383853,null,ALUM
A00420464,null,ALUM
B00849861,null,ALUM
A00086560,null,ALUM
B00491562,"depts-eths-fac,depts-let-fac,depts-eths-fac,depts-let-fac",null
B00492893,"depts-oia-staff,bannerusers,depts-oia-staff,bannerusers",null
