_changetype,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.BANNER_ID,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
add,A00030991,ALUM
add,B00012458,ALUM
add,B00012466,ALUM
add,B00012530,ALUM
add,B00012587,ALUM
add,A00031292,ALUM
add,B00012709,ALUM
add,A00031351,ALUM
add,B00012746,ALUM
add,B00012756,ALUM
add,B00012777,ALUM
add,B00012787,ALUM
add,B00012789,ALUM
add,B00012826,ALUM
add,B00012831,ALUM
add,B00012841,ALUM
add,A00031476,ALUM
add,B00012882,ALUM
add,B00012898,ALUM
add,B00012934,ALUM
add,A00031575,ALUM
add,B00012945,ALUM
add,B00013008,ALUM
add,B00013063,ALUM
add,B00013083,ALUM
add,B00013113,ALUM
add,B00013130,ALUM
add,A00031734,ALUM
add,A00031738,ALUM
add,A00031760,ALUM
add,B00013201,ALUM
add,B00013356,ALUM
add,B00013380,ALUM
add,B00013429,ALUM
add,A00032111,ALUM
add,A00032135,ALUM
add,B00013482,ALUM
add,B00013485,ALUM
add,B00013498,ALUM
add,B00013516,ALUM
add,A00032184,ALUM
add,B00013528,ALUM
add,B00013589,ALUM
add,B00013599,ALUM
add,B00013615,ALUM
add,B00013645,ALUM
add,B00013649,ALUM
add,B00013676,ALUM
add,B00013708,ALUM
add,B00013709,ALUM
add,A00032399,ALUM
add,A00032401,ALUM
add,A00032433,ALUM
add,B00013734,ALUM
add,B00013743,ALUM
add,A00032531,ALUM
add,B00013771,ALUM
add,A00032567,ALUM
add,B00013788,ALUM
add,A00032588,ALUM
add,A00032590,ALUM
add,A00032593,ALUM
add,B00013822,ALUM
add,A00032656,ALUM
add,A00032665,ALUM
add,A00032669,ALUM
add,A00032673,ALUM
add,A00032686,ALUM
add,B00013889,ALUM
add,A00032700,ALUM
add,B00013927,ALUM
add,B00013988,ALUM
add,B00014041,ALUM
add,B00014046,ALUM
add,B00014060,ALUM
add,A00032981,ALUM
add,B00014176,ALUM
add,B00014181,ALUM
add,B00014182,ALUM
add,B00014186,ALUM
add,B00014210,ALUM
add,A00033036,ALUM
add,B00014238,ALUM
add,B00014264,ALUM
add,B00014268,ALUM
add,B00014277,ALUM
add,B00014287,ALUM
add,A00033146,ALUM
add,A00033150,ALUM
add,B00014296,ALUM
add,B00014306,ALUM
add,B00014387,ALUM
add,B00014401,ALUM
add,A00033280,ALUM
add,B00014405,ALUM
add,A00033296,ALUM
add,A00033298,ALUM
add,A00033374,ALUM
add,B00014486,ALUM
add,A00033382,ALUM
add,B00014511,ALUM
add,A00033427,ALUM
add,B00014542,ALUM
add,A00033449,ALUM
add,A00033452,ALUM
add,B00014549,ALUM
add,A00033469,ALUM
add,A00033529,ALUM
add,B00014654,ALUM
add,B00014702,ALUM
add,B00014704,ALUM
add,B00014711,ALUM
add,B00014714,ALUM
add,B00014734,ALUM
add,B00014751,ALUM
add,A00033696,ALUM
add,B00014757,ALUM
add,B00014782,ALUM
add,B00014790,ALUM
add,B00014797,ALUM
add,B00014839,ALUM
add,A00033896,ALUM
add,B00014939,ALUM
add,B00014949,ALUM
add,B00014955,ALUM
add,B00014960,ALUM
add,B00014968,ALUM
add,B00014998,ALUM
add,B00015008,ALUM
add,A00034043,ALUM
add,A00034091,ALUM
add,A00034103,ALUM
add,B00015085,ALUM
add,A00034157,ALUM
add,B00015119,ALUM
add,A00034165,ALUM
add,A00034261,ALUM
add,B00015216,ALUM
add,B00015238,ALUM
add,B00015256,ALUM
add,B00015257,ALUM
add,B00015259,ALUM
add,B00015271,ALUM
add,B00015296,ALUM
add,A00034407,ALUM
add,B00015317,ALUM
add,B00015324,ALUM
add,B00015331,ALUM
add,A00034442,ALUM
add,B00015349,ALUM
add,A00034512,ALUM
add,A00034602,ALUM
add,B00015479,ALUM
add,A00034664,ALUM
add,A00034668,ALUM
add,B00015528,ALUM
add,A00034776,ALUM
add,A00034779,ALUM
add,B00015579,ALUM
add,B00015606,ALUM
add,B00015618,ALUM
add,B00015636,ALUM
add,B00015647,ALUM
add,A00034951,ALUM
add,A00035023,ALUM
add,B00015702,ALUM
add,A00035056,ALUM
add,A00035110,ALUM
add,B00015792,ALUM
add,A00035156,ALUM
add,A00035161,ALUM
add,B00015812,ALUM
add,B00015821,ALUM
add,B00015826,ALUM
add,A00035187,ALUM
add,A00035223,ALUM
add,B00015861,ALUM
add,B00015866,ALUM
add,B00015869,ALUM
add,B00015875,ALUM
add,B00015947,ALUM
add,B00015967,ALUM
add,B00015989,ALUM
add,A00035435,ALUM
add,B00016017,ALUM
add,A00035453,ALUM
add,A00035455,ALUM
add,B00016044,ALUM
add,A00035501,ALUM
add,B00016097,ALUM
add,A00035568,ALUM
add,B00016124,ALUM
add,B00016127,ALUM
add,B00016129,ALUM
add,B00016135,ALUM
add,B00016154,ALUM
add,B00016159,ALUM
add,B00016264,ALUM
add,B00016286,ALUM
add,A00035753,ALUM
add,B00016294,ALUM
add,B00016327,ALUM
add,A00035863,ALUM
add,A00035869,ALUM
add,A00035881,ALUM
add,B00016413,ALUM
add,A00035927,ALUM
add,B00016429,ALUM
add,B00016436,ALUM
add,B00016441,ALUM
add,B00016447,ALUM
add,A00035960,ALUM
add,A00035970,ALUM
add,B00016465,ALUM
add,B00016510,ALUM
add,A00036034,ALUM
add,A00036061,ALUM
add,A00036100,ALUM
add,A00036106,ALUM
add,A00036125,ALUM
add,A00036157,ALUM
add,B00016644,ALUM
add,B00016776,ALUM
add,B00016833,ALUM
add,B00016909,ALUM
add,A00036495,ALUM
add,B00016965,ALUM
add,B00016975,ALUM
add,B00017077,ALUM
add,A00036752,ALUM
add,B00017219,ALUM
add,B00017286,ALUM
add,B00017296,ALUM
add,B00017319,ALUM
add,B00017482,ALUM
add,A00037093,ALUM
add,B00017636,ALUM
add,A00037256,ALUM
add,A00037261,ALUM
add,A00037269,ALUM
add,A00037298,ALUM
add,B00017763,ALUM
add,A00037358,ALUM
add,A00037492,ALUM
add,A00037563,ALUM
add,A00037570,ALUM
add,A00037572,ALUM
add,A00037617,ALUM
add,A00037673,ALUM
add,A00037702,ALUM
add,B00018220,ALUM
add,B00018251,ALUM
add,A00041163,ALUM
add,A00041203,ALUM
add,A00041216,ALUM
add,A00041217,ALUM
add,A00041304,ALUM
add,A00041419,ALUM
add,A00041442,ALUM
add,A00041478,ALUM
add,A00041490,ALUM
add,B00018971,ALUM
add,A00041543,ALUM
add,A00041544,ALUM
add,A00041606,ALUM
add,A00041627,ALUM
add,B00019138,ALUM
add,B00019219,ALUM
add,B00019372,ALUM
add,A00041936,ALUM
add,B00019379,ALUM
add,A00042127,ALUM
add,A00042419,ALUM
add,A00042527,ALUM
add,A00042555,ALUM
add,A00042794,ALUM
add,B00020245,ALUM
add,B00020264,ALUM
add,A00042880,ALUM
add,A00042948,ALUM
add,B00020424,ALUM
add,B00020505,ALUM
add,A00043084,ALUM
add,A00043099,ALUM
add,A00043157,ALUM
add,A00043291,ALUM
add,A00043601,ALUM
add,B00021142,ALUM
add,A00043776,ALUM
add,A00043801,ALUM
add,A00043825,ALUM
add,B00021262,ALUM
add,A00043886,ALUM
add,B00021318,ALUM
add,B00021797,ALUM
add,A00044478,ALUM
add,A00044553,ALUM
add,A00044667,ALUM
add,B00022065,ALUM
add,A00044762,ALUM
add,A00044828,ALUM
add,B00022218,ALUM
add,A00044877,ALUM
add,B00022257,ALUM
add,A00044920,ALUM
add,A00044937,ALUM
add,A00044965,ALUM
add,A00044981,ALUM
add,A00045193,ALUM
add,A00045291,ALUM
add,B00022752,ALUM
add,A00045441,ALUM
add,A00045500,ALUM
add,A00045517,ALUM
add,A00045556,ALUM
add,A00045563,ALUM
add,A00045656,ALUM
add,A00045701,ALUM
add,A00045715,ALUM
add,A00045724,ALUM
add,A00045783,ALUM
add,A00045788,ALUM
add,A00045798,ALUM
add,A00045810,ALUM
add,A00045816,ALUM
add,A00045961,ALUM
add,B00023222,ALUM
add,A00046140,ALUM
add,B00023354,ALUM
add,B00023367,ALUM
add,B00023370,ALUM
add,B00023373,ALUM
add,B00023375,ALUM
add,B00023379,ALUM
add,B00023389,ALUM
add,A00046299,ALUM
add,A00046361,ALUM
add,B00023506,ALUM
add,B00023547,ALUM
add,B00023552,ALUM
add,B00023614,ALUM
add,B00023693,ALUM
add,B00023749,ALUM
add,A00046662,ALUM
add,A00046695,ALUM
add,B00023939,ALUM
add,A00046948,ALUM
add,A00046956,ALUM
add,B00024154,ALUM
add,A00047289,ALUM
add,A00047478,ALUM
add,A00047607,ALUM
add,A00047764,ALUM
add,A00047832,ALUM
add,B00024390,ALUM
add,B00024391,ALUM
add,A00047922,ALUM
add,A00047966,ALUM
add,A00047996,ALUM
add,B00024526,ALUM
add,A00048069,ALUM
add,A00048144,ALUM
add,A00048146,ALUM
add,B00024684,ALUM
add,A00048206,ALUM
add,B00024692,ALUM
add,B00024738,ALUM
add,A00048266,ALUM
add,A00048270,ALUM
add,A00048288,ALUM
add,B00024830,ALUM
add,B00024840,ALUM
add,B00024847,ALUM
add,B00024874,ALUM
add,B00024902,ALUM
add,B00024904,ALUM
add,B00024911,ALUM
add,B00024915,ALUM
add,B00024933,ALUM
add,B00024939,ALUM
add,A00048547,ALUM
add,B00025005,ALUM
add,B00025010,ALUM
add,A00048697,ALUM
add,B00025200,ALUM
add,B00025223,ALUM
add,B00025225,ALUM
add,B00025229,ALUM
add,A00048845,ALUM
add,A00048847,ALUM
add,B00025271,ALUM
add,B00025279,ALUM
add,B00025313,ALUM
add,B00025318,ALUM
add,B00025321,ALUM
add,B00025322,ALUM
add,B00025328,ALUM
add,B00025332,ALUM
add,B00025366,ALUM
add,B00025442,ALUM
add,A00049076,ALUM
add,B00025470,ALUM
add,B00025484,ALUM
add,B00025492,ALUM
add,B00025533,ALUM
add,A00049192,ALUM
add,B00025635,ALUM
add,B00025637,ALUM
add,B00025642,ALUM
add,B00025645,ALUM
add,B00025646,ALUM
add,B00025653,ALUM
add,A00049286,ALUM
add,B00025687,ALUM
add,B00025688,ALUM
add,B00025709,ALUM
add,B00025710,ALUM
add,B00025713,ALUM
add,B00025716,ALUM
add,B00025717,ALUM
add,B00025725,ALUM
add,B00025727,ALUM
add,B00025729,ALUM
add,A00049367,ALUM
add,B00025796,ALUM
add,B00025803,ALUM
add,B00025805,ALUM
add,B00025806,ALUM
add,B00025807,ALUM
add,B00025813,ALUM
add,B00025834,ALUM
add,B00025836,ALUM
add,B00025837,ALUM
add,B00025869,ALUM
add,B00025876,ALUM
add,B00025879,ALUM
add,B00025974,ALUM
add,B00025988,ALUM
add,B00025992,ALUM
add,B00025995,ALUM
add,B00025997,ALUM
add,B00025998,ALUM
add,B00026000,ALUM
add,B00026007,ALUM
add,B00026014,ALUM
add,B00026033,ALUM
add,B00026066,ALUM
add,B00026068,ALUM
add,B00026072,ALUM
add,B00026085,ALUM
add,B00026121,ALUM
add,B00026123,ALUM
add,B00026139,ALUM
add,B00026142,ALUM
add,B00026143,ALUM
add,B00026144,ALUM
add,B00026177,ALUM
add,B00026183,ALUM
add,B00026188,ALUM
add,B00026197,ALUM
add,B00026216,ALUM
add,B00026219,ALUM
add,B00026225,ALUM
add,B00026240,ALUM
add,A00049910,ALUM
add,A00049914,ALUM
add,A00049942,ALUM
add,A00049974,ALUM
add,B00026353,ALUM
add,B00026357,ALUM
add,A00050154,ALUM
add,B00026491,ALUM
add,B00026509,ALUM
add,B00026595,ALUM
add,B00026612,ALUM
add,B00026613,ALUM
add,B00026614,ALUM
add,B00026615,ALUM
add,A00050338,ALUM
add,A00050403,ALUM
add,B00026741,ALUM
add,A00050526,ALUM
add,B00026850,ALUM
add,A00050761,ALUM
add,B00027119,ALUM
add,A00050884,ALUM
add,B00027145,ALUM
add,B00027149,ALUM
add,A00050927,ALUM
add,B00027169,ALUM
add,B00027171,ALUM
add,B00027271,ALUM
add,A00051046,ALUM
add,B00027350,ALUM
add,B00027364,ALUM
add,A00051163,ALUM
add,B00027389,ALUM
add,B00027592,ALUM
add,A00051446,ALUM
add,A00051547,ALUM
add,B00027837,ALUM
add,B00027865,ALUM
add,B00027872,ALUM
add,A00051956,ALUM
add,A00052014,ALUM
add,A00052044,ALUM
add,A00052054,ALUM
add,A00052074,ALUM
add,B00028130,ALUM
add,A00052184,ALUM
add,A00052262,ALUM
add,A00052272,ALUM
add,B00028411,ALUM
add,B00028449,ALUM
add,B00028493,ALUM
add,B00028521,ALUM
add,A00052594,ALUM
add,A00052835,ALUM
add,B00028819,ALUM
add,B00028895,ALUM
add,A00053007,ALUM
add,B00028981,ALUM
add,B00028996,ALUM
add,B00029003,ALUM
add,B00029036,ALUM
add,A00053132,ALUM
add,A00053182,ALUM
add,A00053253,ALUM
add,A00053286,ALUM
add,B00029221,ALUM
add,A00053334,ALUM
add,A00053423,ALUM
add,A00053429,ALUM
add,B00029350,ALUM
add,B00029387,ALUM
add,B00029424,ALUM
add,B00029515,ALUM
add,A00053700,ALUM
add,A00053718,ALUM
add,B00029575,ALUM
add,B00029583,ALUM
add,A00053831,ALUM
add,B00029703,ALUM
add,B00029728,ALUM
add,A00053905,ALUM
add,A00053953,ALUM
add,A00053991,ALUM
add,B00029819,ALUM
add,B00030046,ALUM
add,B00030056,ALUM
add,A00054475,ALUM
add,A00054602,ALUM
add,A00054616,ALUM
add,A00054654,ALUM
add,B00030374,ALUM
add,A00054681,ALUM
add,B00030509,ALUM
add,B00030532,ALUM
add,B00030543,ALUM
add,A00054845,ALUM
add,B00030555,ALUM
add,A00054872,ALUM
add,A00054884,ALUM
add,A00054983,ALUM
add,A00055049,ALUM
add,A00055079,ALUM
add,B00030767,ALUM
add,A00055139,ALUM
add,A00055160,ALUM
add,A00055195,ALUM
add,B00030875,ALUM
add,A00055243,ALUM
add,A00055244,ALUM
add,A00055269,ALUM
add,A00055296,ALUM
add,A00055448,ALUM
add,B00031057,ALUM
add,A00055515,ALUM
add,A00055522,ALUM
add,B00031183,ALUM
add,A00055641,ALUM
add,A00055796,ALUM
add,A00055822,ALUM
add,A00055834,ALUM
add,B00031394,ALUM
add,A00055867,ALUM
add,A00055869,ALUM
add,A00055953,ALUM
add,A00055977,ALUM
add,A00056025,ALUM
add,B00031551,ALUM
add,A00056133,ALUM
add,A00056144,ALUM
add,A00056184,ALUM
add,B00031849,ALUM
add,B00031884,ALUM
add,A00056502,ALUM
add,B00031973,ALUM
add,A00056546,ALUM
add,A00056553,ALUM
add,A00056647,ALUM
add,A00056649,ALUM
add,B00032077,ALUM
add,A00056682,ALUM
add,B00032166,ALUM
add,B00032229,ALUM
add,B00032282,ALUM
add,B00032316,ALUM
add,B00032418,ALUM
add,B00032422,ALUM
add,B00032424,ALUM
add,B00032425,ALUM
add,A00057081,ALUM
add,A00057120,ALUM
add,A00057135,ALUM
add,A00057199,ALUM
add,B00032662,ALUM
add,B00032664,ALUM
add,A00057425,ALUM
add,B00032817,ALUM
add,B00032954,ALUM
add,B00033051,ALUM
add,B00033171,ALUM
add,B00033212,ALUM
add,B00033341,ALUM
add,A00057988,ALUM
add,B00033404,ALUM
add,B00033693,ALUM
add,B00033813,ALUM
add,B00033815,ALUM
add,B00033906,ALUM
add,A00058565,ALUM
add,B00033973,ALUM
add,A00058655,ALUM
add,A00058684,ALUM
add,B00034087,ALUM
add,A00058787,ALUM
add,B00034203,ALUM
add,B00034207,ALUM
add,A00058874,ALUM
add,B00034398,ALUM
add,B00034487,ALUM
add,B00034621,ALUM
add,A00059488,ALUM
add,B00034857,ALUM
add,B00034936,ALUM
add,B00034970,ALUM
add,A00059794,ALUM
add,A00059816,ALUM
add,B00035222,ALUM
add,A00059911,ALUM
add,B00035226,ALUM
add,A00059989,ALUM
add,B00035314,ALUM
add,B00035318,ALUM
add,A00060020,ALUM
add,A00060072,ALUM
add,A00060084,ALUM
add,B00035385,ALUM
add,B00035386,ALUM
add,B00035540,ALUM
add,B00035618,ALUM
add,B00035625,ALUM
add,B00035704,ALUM
add,A00060483,ALUM
add,B00035800,ALUM
add,B00035893,ALUM
add,B00035906,ALUM
add,A00060850,ALUM
add,A00060933,ALUM
add,A00061125,ALUM
add,B00036313,ALUM
add,B00036362,ALUM
add,A00061328,ALUM
add,B00036465,ALUM
add,A00062012,ALUM
add,A00062015,ALUM
add,A00062035,ALUM
add,A00062082,ALUM
add,A00062113,ALUM
add,B00037159,ALUM
add,A00062151,ALUM
add,B00037212,ALUM
add,B00037358,ALUM
add,B00037448,ALUM
add,B00037463,ALUM
add,A00062552,ALUM
add,B00037702,ALUM
add,A00062760,ALUM
add,A00062761,ALUM
add,B00037858,ALUM
add,A00062924,ALUM
add,A00062961,ALUM
add,B00037930,ALUM
add,A00063057,ALUM
add,A00063102,ALUM
add,A00063113,ALUM
add,A00063114,ALUM
add,A00063118,ALUM
add,B00038082,ALUM
add,B00038085,ALUM
add,A00063189,ALUM
add,B00038158,ALUM
add,A00063250,ALUM
add,B00038176,ALUM
add,A00063256,ALUM
add,B00038184,ALUM
add,A00063263,ALUM
add,A00063267,ALUM
add,B00038192,ALUM
add,B00038197,ALUM
add,B00038198,ALUM
add,A00063306,ALUM
add,A00063309,ALUM
add,B00038273,ALUM
add,B00038313,ALUM
add,B00038326,ALUM
add,B00038337,ALUM
add,B00038376,ALUM
add,B00038380,ALUM
add,B00038417,ALUM
add,B00038428,ALUM
add,B00038456,ALUM
add,B00038467,ALUM
add,A00063600,ALUM
add,B00038506,ALUM
add,A00063656,ALUM
add,A00063663,ALUM
add,B00038551,ALUM
add,A00063687,ALUM
add,B00038580,ALUM
add,B00038584,ALUM
add,A00063849,ALUM
add,B00038694,ALUM
add,A00063866,ALUM
add,A00063882,ALUM
add,B00038762,ALUM
add,B00038767,ALUM
add,B00038771,ALUM
add,B00038793,ALUM
add,A00064093,ALUM
add,A00064181,ALUM
add,A00064290,ALUM
add,A00064351,ALUM
add,B00039173,ALUM
add,B00039212,ALUM
add,B00039243,ALUM
add,B00039257,ALUM
add,B00039288,ALUM
add,B00039297,ALUM
add,B00039302,ALUM
add,B00039323,ALUM
add,B00039324,ALUM
add,B00039334,ALUM
add,B00039369,ALUM
add,B00039384,ALUM
add,B00039401,ALUM
add,B00039405,ALUM
add,B00039423,ALUM
add,B00039443,ALUM
add,B00039448,ALUM
add,B00039472,ALUM
add,B00039477,ALUM
add,B00039484,ALUM
add,A00064846,ALUM
add,B00039637,ALUM
add,B00039639,ALUM
add,A00064924,ALUM
add,B00039654,ALUM
add,B00039661,ALUM
add,B00039701,ALUM
add,B00039749,ALUM
add,B00039753,ALUM
add,A00065118,ALUM
add,A00065151,ALUM
add,A00065265,ALUM
add,A00065270,ALUM
add,A00065305,ALUM
add,B00039961,ALUM
add,A00065321,ALUM
add,B00040071,ALUM
add,B00040093,ALUM
add,B00040117,ALUM
add,A00065486,ALUM
add,B00040153,ALUM
add,B00040154,ALUM
add,B00040198,ALUM
add,B00040275,ALUM
add,A00065707,ALUM
add,B00040453,ALUM
add,A00065863,ALUM
add,A00065869,ALUM
add,A00065894,ALUM
add,A00065912,ALUM
add,B00040590,ALUM
add,B00040604,ALUM
add,A00066047,ALUM
add,B00040626,ALUM
add,B00040630,ALUM
add,A00066074,ALUM
add,A00066089,ALUM
add,B00040663,ALUM
add,B00040667,ALUM
add,B00040697,ALUM
add,B00040716,ALUM
add,B00040727,ALUM
add,B00040754,ALUM
add,B00040767,ALUM
add,A00066241,ALUM
add,A00066267,ALUM
add,A00066279,ALUM
add,A00066316,ALUM
add,B00040867,ALUM
add,A00066379,ALUM
add,A00066469,ALUM
add,B00041033,ALUM
add,B00041034,ALUM
add,B00041040,ALUM
add,B00041047,ALUM
add,B00041054,ALUM
add,B00041063,ALUM
add,B00041072,ALUM
add,B00041097,ALUM
add,B00041114,ALUM
add,A00066728,ALUM
add,A00066734,ALUM
add,B00041238,ALUM
add,B00041257,ALUM
add,B00041333,ALUM
add,B00041334,ALUM
add,B00041338,ALUM
add,B00041342,ALUM
add,A00066931,ALUM
add,B00041387,ALUM
add,A00067015,ALUM
add,B00041470,ALUM
add,A00067049,ALUM
add,A00067269,ALUM
add,A00067342,ALUM
add,B00041768,ALUM
add,A00067394,ALUM
add,A00067404,ALUM
add,A00067630,ALUM
add,A00067685,ALUM
add,A00067944,ALUM
add,A00067945,ALUM
add,A00067978,ALUM
add,B00042181,ALUM
add,A00068022,ALUM
add,A00068039,ALUM
add,B00042229,ALUM
add,B00042234,ALUM
add,B00042235,ALUM
add,A00068082,ALUM
add,B00042321,ALUM
add,A00068148,ALUM
add,B00042340,ALUM
add,B00042344,ALUM
add,B00042388,ALUM
add,B00042405,ALUM
add,B00042438,ALUM
add,A00068309,ALUM
add,A00068318,ALUM
add,B00042477,ALUM
add,B00042483,ALUM
add,A00068349,ALUM
add,A00068354,ALUM
add,A00068375,ALUM
add,B00042551,ALUM
add,B00042556,ALUM
add,B00042562,ALUM
add,B00042573,ALUM
add,A00068455,ALUM
add,A00068460,ALUM
add,B00042602,ALUM
add,B00042616,ALUM
add,A00068523,ALUM
add,B00042654,ALUM
add,B00042660,ALUM
add,B00042667,ALUM
add,B00042690,ALUM
add,A00068568,ALUM
add,B00042693,ALUM
add,A00068619,ALUM
add,B00042780,ALUM
add,A00068686,ALUM
add,B00042786,ALUM
add,B00042788,ALUM
add,B00042822,ALUM
add,B00042826,ALUM
add,B00042862,ALUM
add,B00042875,ALUM
add,B00042917,ALUM
add,A00068866,ALUM
add,B00042956,ALUM
add,A00068893,ALUM
add,A00068898,ALUM
add,A00068921,ALUM
add,B00042980,ALUM
add,A00068934,ALUM
add,A00068937,ALUM
add,A00068952,ALUM
add,B00043035,ALUM
add,A00069001,ALUM
add,A00069069,ALUM
add,B00043139,ALUM
add,A00069128,ALUM
add,B00043166,ALUM
add,B00043182,ALUM
add,A00069207,ALUM
add,A00069208,ALUM
add,B00043223,ALUM
add,A00069236,ALUM
add,A00069260,ALUM
add,A00069267,ALUM
add,A00069278,ALUM
add,A00069283,ALUM
add,B00043315,ALUM
add,B00043360,ALUM
add,B00043366,ALUM
add,B00043410,ALUM
add,B00043417,ALUM
add,A00069445,ALUM
add,A00069490,ALUM
add,A00069607,ALUM
add,B00043567,ALUM
add,A00069611,ALUM
add,B00043569,ALUM
add,B00043571,ALUM
add,B00043575,ALUM
add,A00069654,ALUM
add,A00069672,ALUM
add,A00069724,ALUM
add,B00043666,ALUM
add,A00069812,ALUM
add,A00069923,ALUM
add,A00069942,ALUM
add,B00043820,ALUM
add,B00043847,ALUM
add,B00043888,ALUM
add,A00070074,ALUM
add,A00070086,ALUM
add,A00070092,ALUM
add,A00070095,ALUM
add,B00043957,ALUM
add,B00043967,ALUM
add,A00070208,ALUM
add,B00044057,ALUM
add,B00044065,ALUM
add,B00044066,ALUM
add,B00044113,ALUM
add,B00044188,ALUM
add,A00070476,ALUM
add,B00044204,ALUM
add,B00044239,ALUM
add,B00044310,ALUM
add,B00044345,ALUM
add,B00044354,ALUM
add,B00044372,ALUM
add,B00044428,ALUM
add,B00044447,ALUM
add,B00044449,ALUM
add,A00070830,ALUM
add,A00070831,ALUM
add,A00070882,ALUM
add,A00070939,ALUM
add,B00044585,ALUM
add,A00071028,ALUM
add,B00044633,ALUM
add,B00044650,ALUM
add,B00044658,ALUM
add,B00044714,ALUM
add,B00044757,ALUM
add,A00071239,ALUM
add,A00071242,ALUM
add,A00071265,ALUM
add,B00044801,ALUM
add,B00044873,ALUM
add,A00071461,ALUM
add,B00048434,ALUM
add,B00048477,ALUM
add,A00071590,ALUM
add,A00071647,ALUM
add,A00071654,ALUM
add,A00071673,ALUM
add,A00071722,ALUM
add,B00048526,ALUM
add,A00071744,ALUM
add,B00048546,ALUM
add,B00048556,ALUM
add,A00071787,ALUM
add,A00071849,ALUM
add,B00054221,ALUM
add,A00071883,ALUM
add,B00054229,ALUM
add,B00054307,ALUM
add,B00065841,ALUM
add,B00065850,ALUM
add,B00065854,ALUM
add,B00065875,ALUM
add,B00065879,ALUM
add,B00065890,ALUM
add,B00065892,ALUM
add,B00065912,ALUM
add,B00065917,ALUM
add,A00072103,ALUM
add,B00066036,ALUM
add,A00072206,ALUM
add,B00066052,ALUM
add,B00066056,ALUM
add,B00066070,ALUM
add,B00066082,ALUM
add,A00072258,ALUM
add,B00066106,ALUM
add,B00066133,ALUM
add,A00072308,ALUM
add,B00066177,ALUM
add,B00066182,ALUM
add,B00077030,ALUM
add,B00077042,ALUM
add,A00072449,ALUM
add,B00077048,ALUM
add,B00077054,ALUM
add,A00072487,ALUM
add,A00072500,ALUM
add,B00077088,ALUM
add,A00072555,ALUM
add,B00077133,ALUM
add,A00072634,ALUM
add,A00072658,ALUM
add,B00077284,ALUM
add,B00077298,ALUM
add,A00072702,ALUM
add,A00072706,ALUM
add,B00077525,ALUM
add,B00077537,ALUM
add,B00077571,ALUM
add,A00072811,ALUM
add,B00077602,ALUM
add,A00072833,ALUM
add,B00079299,ALUM
add,A00072886,ALUM
add,B00079306,ALUM
add,B00079315,ALUM
add,B00079317,ALUM
add,B00079322,ALUM
add,A00072911,ALUM
add,B00079325,ALUM
add,B00079838,ALUM
add,A00072945,ALUM
add,A00072947,ALUM
add,B00080077,ALUM
add,B00080111,ALUM
add,A00073020,ALUM
add,B00080133,ALUM
add,B00080809,ALUM
add,A00073065,ALUM
add,B00080837,ALUM
add,B00080849,ALUM
add,B00080864,ALUM
add,B00081114,ALUM
add,B00081117,ALUM
add,B00082014,ALUM
add,A00073170,ALUM
add,A00073184,ALUM
add,B00084369,ALUM
add,B00088100,ALUM
add,B00088134,ALUM
add,B00088136,ALUM
add,B00088138,ALUM
add,B00088139,ALUM
add,B00088158,ALUM
add,B00088161,ALUM
add,B00088164,ALUM
add,B00088356,ALUM
add,B00088376,ALUM
add,B00088383,ALUM
add,A00073516,ALUM
add,A00073539,ALUM
add,A00073560,ALUM
add,A00073584,ALUM
add,B00088466,ALUM
add,A00073757,ALUM
add,B00088880,ALUM
add,A00073807,ALUM
add,B00089008,ALUM
add,A00073888,ALUM
add,A00073956,ALUM
add,A00073992,ALUM
add,B00089634,ALUM
add,A00074179,ALUM
add,A00074196,ALUM
add,B00089741,ALUM
add,B00089761,ALUM
add,B00090066,ALUM
add,B00090163,ALUM
add,A00074675,ALUM
add,A00074719,ALUM
add,B00090881,ALUM
add,A00074796,ALUM
add,A00075062,ALUM
add,A00075102,ALUM
add,A00075113,ALUM
add,B00091723,ALUM
add,B00091727,ALUM
add,B00091862,ALUM
add,A00075588,ALUM
add,A00075623,ALUM
add,A00075658,ALUM
add,A00075699,ALUM
add,A00075728,ALUM
add,A00075733,ALUM
add,A00075758,ALUM
add,A00075776,ALUM
add,A00075783,ALUM
add,B00092090,ALUM
add,A00075830,ALUM
add,B00092151,ALUM
add,B00092223,ALUM
add,B00092300,ALUM
add,B00092405,ALUM
add,B00092443,ALUM
add,A00076250,ALUM
add,B00092653,ALUM
add,B00092687,ALUM
add,A00076374,ALUM
add,A00076486,ALUM
add,A00076567,ALUM
add,A00076569,ALUM
add,B00099585,ALUM
add,B00099625,ALUM
add,A00076981,ALUM
add,B00119189,ALUM
add,A00077054,ALUM
